source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra,pmra_error,pmdec,pmdec_error
424368126336759808,14.542533119984597,0.1020891879985962,58.051261177051,0.11346778694566739,0.21846581208713073,0.21876966836955986,18.20942,1.3478012,,,NOT_AVAILABLE,,,-0.08951900738277171,0.21837244250803886,0.004540202167860427,0.2111511221019936
424418360270498816,12.749333577162044,0.06032123664899915,58.190232977456716,0.08130839393123883,0.055411628532130504,0.10409327948077435,17.390303,1.0807171,,,NOT_AVAILABLE,,,-0.09238245271846028,0.10924589717241864,0.08638075738721192,0.1319864221628308
424412553473743872,12.93920988745092,0.09939858991056047,58.10760519081187,0.1459049386443913,0.1179224869947882,0.1742150007698857,18.175268,1.2656212,,,NOT_AVAILABLE,,,0.06152696867523942,0.18074002996797145,0.211678480619374,0.2352218149129115
424406300001663232,13.390119814269298,0.10294762638178334,58.16778966548334,0.12209119689001843,-0.1693019112278573,0.19518398532409686,18.218145,1.4989567,,,NOT_AVAILABLE,,,-0.1046867190350412,0.20829018412831227,-0.008845088864111101,0.2062698861675955
3025980523628623488,89.75513520674807,0.0978139488417449,-1.571816303659303,0.1010513061376951,0.0933576867230436,0.10725929528866297,17.326523,1.1845894,,,NOT_AVAILABLE,,,-0.008204681383885989,0.19649065096514695,0.0023324815963472025,0.17780768338050548
3351721872832804352,102.68043705072608,0.1290767860937139,12.633979909100878,0.12936970332345107,-0.06782433560715027,0.14848038437101527,17.648794,1.0109367,,,NOT_AVAILABLE,,,-0.08442566884753774,0.24248575163563,-0.05848681371530598,0.2183935637578285
3351687611877117312,102.497793507674,0.12147546525381694,12.35487879754261,0.1309812903932027,0.07830339383260558,0.16488862009451163,17.54889,1.0008678,,,NOT_AVAILABLE,,,0.019704267019651764,0.23999791684676214,-0.2044510533727196,0.23180915280970715
4531570795175298432,281.6239516600138,0.0684735231944314,22.29111411451835,0.11054361803598667,-0.06745630798584563,0.13610850061560065,18.072363,0.73710823,,,NOT_AVAILABLE,,,0.14105364782785307,0.14566973979511005,0.15129013110032388,0.24157388764118717
3351720425429181568,102.91201092437804,0.08568312397860844,12.702534655870569,0.0801215368088529,0.051624444026404294,0.09438110761039639,16.833761,0.8705101,,,NOT_AVAILABLE,5722.3076,,-0.09642462901954946,0.1597174974947054,-0.0524615327740742,0.13907693289281994
6453718640379775616,310.5467556030006,0.09485258117435567,-62.57568312578976,0.110785898077768,0.1475064896239715,0.14981307938088195,17.955448,0.4965992,,,NOT_AVAILABLE,,,-0.049498963729361196,0.1804517807356071,-0.08094131228751561,0.22663016523196583
3351697511780913920,102.62909816236703,0.11702234520751334,12.552324010215145,0.13991683470709618,0.00505322712134039,0.17881228395463447,17.614222,1.345087,,,NOT_AVAILABLE,,,0.11228506363614822,0.24238455159056702,-0.15766012979392416,0.22706999178711107
3351715168389245184,103.1505577759537,0.11325975699550823,12.710365023883783,0.1025800005674613,0.06615383267979028,0.138762517401849,17.629972,0.95677567,,,NOT_AVAILABLE,,,-0.12541598751639793,0.242347654231101,-0.018183336935501813,0.24989642560565628
6029642606259201664,254.53902166834948,0.10720328593678713,-29.644087539210577,0.0660886723557034,0.01953911564270365,0.13160518204670993,17.091846,1.4318676,,,NOT_AVAILABLE,,,-0.19176752520195411,0.1944508126430747,-0.043824319513914745,0.11666995182025557
3025995367035489920,90.02876238339556,0.10512309695834297,-1.2793736991136209,0.10193209448331575,-0.03890182830781837,0.11264550340773033,17.587975,0.552618,,,NOT_AVAILABLE,,,-0.005455284458230995,0.2102194476274627,-0.07449195268079793,0.2138996281333309
409072480778765952,22.708688076013747,0.06799122742039436,54.23772901360064,0.06715632505254225,-0.08332205158399648,0.10142945055671763,16.875856,1.4907818,,,NOT_AVAILABLE,4482.0,,-0.07082321670127065,0.1480200782107739,-0.10808447565258669,0.1500940049047965
5299749679160499968,137.2239643165876,0.0894102996466766,-60.58121654960533,0.09463993818660407,0.0742145174733275,0.10066849372729318,17.812687,0.70132446,,,VARIABLE,,,-0.03877967959464915,0.21678294888396768,-0.05606801972626815,0.1909926168259826
5701756002418122752,130.21490537265234,0.10468545989580608,-23.305003128168003,0.10399947150489994,0.11916132487484399,0.12677539460735363,17.810478,1.0872154,,,NOT_AVAILABLE,,,0.01793766235251481,0.20143185898291305,-0.02047461832936069,0.17334936360413342
3858450219016728704,161.73631685902993,0.11706953061505382,5.697314021021956,0.12491158389110384,-0.15459194530868525,0.17438119051533574,17.521858,0.6153736,,,NOT_AVAILABLE,,,0.17892307160273432,0.2201759995190037,-0.16906577147909618,0.21357367635665186
3858407681660871424,161.12612437955156,0.14851928280850438,5.315881516616607,0.11168197547550983,0.1233468563592439,0.17011846738121683,17.476042,0.7188301,,,NOT_AVAILABLE,,,-0.20715172106865393,0.2141629090667123,-0.06052142576437513,0.2082207294026906
4037629524448743552,273.8556869670857,0.1150602006414305,-37.55380790987209,0.11335295179027213,0.09453731983780335,0.11169175826798654,16.81239,1.0326767,,,NOT_AVAILABLE,5141.0,,0.12389887809081757,0.224218856315905,-0.06201648071094223,0.1856627793590658
5677918560263178240,141.96593473436988,0.07462842833156938,-20.580897990065875,0.05459326206056248,-0.0766945238924673,0.0928938375073895,16.733706,0.5336933,,,NOT_AVAILABLE,6889.675,,-0.052900341202278024,0.14505692473823564,0.022833869580242402,0.1510724207154048
265328682816734976,89.32191049832842,0.1658748221456442,55.65787276643736,0.17117684588732043,-0.0050730832937243234,0.2090739378867607,18.08272,0.99393463,,,NOT_AVAILABLE,,,-0.0314603595766334,0.2453218323631055,0.020185684435565527,0.2470754911301111
