source_id, ra, dec
941265520558225024 98.532599 33.076907
3223748614964036608 82.432586 2.131592
463946322986999040 40.280564 57.982283
515440060289785472 33.428983 64.961653
3004990674855846912 93.829530 -8.769403
4042406829404116480 270.090181 -34.012851
521597218021487104 27.010295 69.124492
513592807732123904 37.156647 61.825046
2946015997882203648 102.294409 -17.443956
1378703747766117888 243.695659 37.768689
2937487051824837120 94.359920 -22.972604
469318910463561088 61.999782 57.567038
1993643764916547072 358.650859 54.412804
519067555306512128 26.065111 65.411151
518228146897848320 27.677148 64.794036
405999341482642944 26.195304 50.714866
5027232870346159104 14.981825 -33.556862
467874568793760128 45.547603 64.314214
502756884418402560 84.622266 74.524134
5225252406250984448 172.098109 -74.593529
471309163942024576 69.521042 60.045579
1356927713819217664 249.288823 41.675219
472305257056033792 65.760217 61.646953
5234037229288976384 176.473434 -69.900499
514650576585300224 32.671707 63.071171
1103683832023464576 97.127344 64.553906
3116750396824252928 96.594439 -3.214520
277277251772829056 67.064254 55.536929
1495403369317683712 209.041233 37.375451
450348147288060288 53.363917 60.053357
336966611307353984 40.274088 41.632822
509339454385037184 23.655616 59.232178
3060091974234997760 109.990229 -3.193994
2997220838498886144 89.560973 -14.029285
596768667644588800 132.443181 7.682978
548153791088456832 48.065536 75.842988
281675676240100864 85.078477 58.992567
514014062428202624 38.125686 62.483851
534418799210721536 29.326495 72.189453
648836899773942912 123.421237 10.622015
272312510098758528 65.843606 53.191140
3022729744484884992 89.260947 -4.627283
467429266585767552 44.206152 63.233250
3949185977285780992 188.015093 20.158193
3058964841676516352 111.413047 -4.438675
521439163226430208 30.957419 68.915846
1950218518815433216 323.929558 33.805303
1547571519564785152 186.041328 50.032078
1724019290163035136 242.276174 84.497041
358275382874687488 32.030799 49.834466
348410637567267072 23.312669 42.639405
513881811796411264 36.082421 62.701537
740803453932236544 151.448060 29.481746
503512523785654144 76.938209 75.413380
449212901534542976 55.758326 58.532530
4192298615351337984 301.065487 -9.353385
1343515076414461440 262.246423 38.640680
3354512708225219584 102.662884 15.037128
4967239152247414784 36.307745 -34.185404
1101464673961205888 107.674218 64.810854
464738761631078400 41.162096 60.085165
2184556779209704192 303.490208 52.608362
3121056221796718592 93.158215 -1.766671
3117304516324617728 97.808580 -2.178992
1541565329921129728 188.358514 45.206437
514215960253265152 38.007823 63.637982
2950684730410985984 100.392461 -14.301563
3044527291931418624 106.199172 -13.846414
5110691781488683008 57.869030 -14.485627
4563342970352644608 248.527803 18.558073
513339512042900736 23.584544 65.996642
4520354986313381376 288.332746 22.285742
499941962854385024 65.791754 70.041633
466748905107980928 48.123347 62.835972
441548412135729024 52.684487 49.670878
2920367892001291264 100.962734 -25.783993
520265026544427520 32.751495 67.332952
3324995627083289600 94.590609 7.010213
3822529625109131264 147.376277 -5.248481
3102230933464062976 101.462915 -4.714180
3133657552765915136 100.493771 7.646706
276791233279363072 63.108451 56.019098
545226517474293632 37.145542 70.425537
492865093701895168 49.567538 67.330244
5627855287594632192 136.975798 -33.621818
467235576440484864 47.093182 64.528111
5416318527539016704 157.249762 -42.152068
3035249608516032512 111.385089 -10.556421
3318694570760354816 92.431411 5.595176
3067855935073353728 121.880731 -4.698835
491129961274612608 50.968363 64.980752
3370384914485963264 95.687293 17.128130
3099824789705724416 100.488211 -7.207348
248241520505923200 54.736496 47.812917
2937233408236395008 96.692599 -22.135219
5773550233359944704 222.840892 -79.188680
506628711546640640 27.618415 59.909343
3088492604393071616 117.453519 2.059981
531554090388167808 20.855079 67.599139
468020735120732288 47.017627 65.197686
4967567665705647104 30.585267 -37.849235
467793204936505088 42.617980 64.691584
467268153773023872 42.324308 62.305461
1814760056364378368 311.122081 20.739279
510280735114452352 21.298912 60.562584
1515663485967501824 194.953272 34.389619
3057148929501047296 113.667196 -4.786623
1865060690412802560 316.420450 31.646002
1286386655558264576 221.295580 32.055558
6524627004249326592 356.561373 -49.164312
516713603987178368 42.608444 67.327548
3324438866182029824 97.389114 7.124474
1993188979417944064 354.472392 52.993561
1773954229213490176 325.898102 17.730219
332742940468773376 34.179213 39.324852
467716097380762368 43.256159 64.111981
520700845465049856 32.613094 68.958365
474323376289819136 55.831534 60.231752
1986475842456473088 335.914663 46.660248
4854580785683609600 51.504468 -36.696966
3118568439301148672 94.872673 -1.087665
3356447745610218496 96.974327 14.427446
461878893229010432 50.569280 59.264571
478018559988809728 75.852438 62.523002
1114317724372445952 95.035989 73.982377
482723061008837376 78.197156 66.939201
515458472806064128 32.520710 64.840026
5433038732142522368 146.241418 -38.325516
2927081548659331072 100.270536 -21.061011
3020092398344329216 92.821841 -5.817825
462657729716341760 52.215642 61.081777
491277192755630464 48.333922 65.140323
518926405497024768 30.664079 66.915060
1086852675528084864 108.703303 60.324716
1472344686337328640 205.499632 37.119483
5576473975354326016 102.572781 -38.087069
483907784786453248 74.753764 68.048152
515429129593275008 33.920342 64.870996
3123631445531250688 94.548766 1.376127
483047378279292544 69.842814 65.389658
4699909083389370368 33.655839 -64.501406
5290864319529528320 120.604610 -60.076818
3163166142749718528 110.678917 12.640692
275988143111363840 62.471465 53.700341
548034945049581952 47.572356 74.808353
506632594196989696 27.668851 60.106356
2972142146500738048 84.307988 -15.694802
4900142863910856704 3.587640 -64.870274
1200259229691356672 245.090911 17.606653
3032668715429153280 109.798724 -13.907504
2976313831056577024 74.476355 -18.321131
3100148630240657408 99.696280 -6.363056
242396516692600704 49.379342 44.960640
544307119594162432 47.627024 72.925107
467758123642951168 42.111559 64.322748
3132695754969808896 101.172904 6.239018
3106644201339833344 99.041629 -2.847845
2896907719773894656 94.336841 -29.171601
518464198300659200 27.864624 66.045146
465610326456859264 41.284255 61.227546
452676122643807744 42.074401 52.201830
273714456142222848 69.238706 54.011915
2934347602536776192 107.495157 -18.018829
3111120996071953920 109.061023 0.247645
2904574064598162432 86.553998 -28.712413
3113440145272433664 102.403883 -0.080848
6634127435984065536 271.668009 -62.000056
514967339010401920 32.692998 63.663521
3103448367713562624 98.940366 -5.407555
467649439487638528 41.466657 63.818985
3120244988374879744 95.791540 0.037291
510552245763716992 19.027092 61.263581
506560301305350016 28.301446 59.653297
3197674349547449856 67.772994 -8.640748
4818063942940938240 71.294301 -38.643166
185683225895335168 77.788906 36.493519
3316491836652674048 90.939512 3.314849
345776826182469760 29.452820 41.358982
2985655311908693504 81.300876 -13.211253
5716552340855387136 112.850745 -19.609235
532195930298468352 24.411906 69.626399
2921307497707964416 106.016143 -24.995660
5315143838376332288 128.611266 -57.302895
4630932561451384832 4.836021 -81.880947
6519769980354905088 341.206676 -44.961858
2948422416521696256 106.197734 -14.265689
834107117312616064 157.899932 48.154115
467873812874707712 45.671240 64.278104
4923545797110434816 6.712688 -53.190789
1857937538692986624 313.213812 28.682979
519942972718785024 25.580141 67.943459
3100111521723378688 99.627773 -6.534785
257329843105067008 69.120188 47.391460
1287395216955956736 218.292959 33.767861
3114534640378252288 106.281859 0.894055
516424810386533888 43.800676 66.480781
3356217432284685312 100.286757 15.162065
5637207286821078016 141.452682 -27.159104
490157477598803712 58.007019 66.664315
508434552009182080 30.541215 61.155749
5284905413180301312 97.943273 -64.437557
465329268094479872 38.022731 60.501880
491222285893238528 49.774891 64.873790
3325926574134203392 98.302314 7.397308
423466015704812544 13.723692 55.423897
2937340885495281664 97.031511 -21.719708
516445632388109568 43.308128 66.326204
437165793141357312 41.124127 46.549155
1276256854928667648 228.269036 30.701174
508448197130219008 30.485708 61.487450
139473500957375104 47.911694 37.338027
463654918039525376 49.348269 62.185706
514425692090947584 37.404939 64.038394
467880100711570176 45.654197 64.473003
2945826538283573760 101.718011 -17.552448
4507742454069171200 284.940634 15.833253
1636680752240627712 257.475129 67.831268
2931881638472187392 104.517156 -21.537040
473414526849646592 58.526059 59.876498
288168975299628160 88.112977 65.559978
463169930336968960 47.475921 60.622087
474163019390737920 56.936019 59.954637
3328285335812146176 92.635754 8.054955
507729460121072384 32.542977 61.083762
525733035309505152 18.153477 67.114946
3125168120407190016 95.865926 3.638558
272227950782942976 65.962471 52.660752
5434836296215108608 147.930785 -36.062671
3352087941490455552 99.245700 11.536566
6886716902195844096 314.525676 -14.876134
3107811470373029888 106.784820 -3.638017
2941009131165273600 93.363472 -21.166726
2925469007478622720 100.322621 -23.174150
4929268789492031488 20.750479 -50.521817
462205521200674560 51.038316 59.335181
1216608383480989184 237.430539 21.234274
4986465109490652160 14.854532 -41.178734
875050284632855168 117.156992 27.320035
5806415151313868800 246.027035 -72.796501
3109233379426059264 106.998250 -1.719579
475398939177730816 64.967215 62.318893
277928261439379712 70.742818 57.644425
6773780084311817216 313.993183 -40.242937
491401501987442688 50.025940 65.764923
3007756045381813248 94.490784 -6.610187
3017918595135830528 89.781081 -7.762123
5909479523010607104 269.223062 -63.584850
3000112554085116416 97.999969 -12.335672
1565909140131286272 202.005162 57.520265
492400824916550784 45.885538 66.701109
515882476279480704 40.721361 64.823755
485496819607129856 80.637086 69.428121
1976142941422525440 330.998128 48.173568
276689219211508736 65.895391 56.558498
448927612628049024 56.511906 57.681894
513939772378077824 35.239975 62.797119
2924625411478591488 98.091021 -23.803092
3461121905407800832 182.830717 -37.901904
4555048976195492864 262.139704 20.683435
508123154005344512 28.227940 60.531484
4482167401270773760 273.950942 10.362889
2927183597081860096 100.366597 -20.434342
1870711527354303488 312.298244 36.196363
520399334464240768 33.163202 67.910807
3140474387418096128 107.678292 4.772118
508453694689674112 31.170978 61.447480
3099753287090322432 100.686926 -7.560526
514870685066201216 31.676255 63.307482
473730357266396160 59.302788 59.955019
5792610400570285056 226.886125 -74.800028
477228938841369216 64.594740 65.324584
468110551475604096 43.356716 64.407195
483682487982127232 74.632598 67.376336
1040119656071917824 139.043167 62.223978
3319896646205662720 89.565010 4.613180
4163438702868044800 264.312683 -10.714134
5620288998335543296 111.386559 -20.837218
514681496041314944 33.834905 62.828398
470676502380287360 66.592676 58.204133
545979133182826112 41.256480 73.111244
5629102992774365184 135.471863 -31.639572
1816479525054038528 304.673201 19.830533
3126157852672919552 102.306038 1.799308
520495958346121088 32.402479 67.888850
5609122426955575296 104.123715 -28.138571
493568815503561856 57.312619 68.083094
508471527393614208 30.626834 61.514899
518050816290776192 29.065836 64.756791
5576207549943035904 103.946088 -38.670057
6453194443914776576 319.012347 -59.529553
4733106775406294016 54.383811 -52.493391
514110235337253376 37.492718 63.241567
1596022358434886656 232.183008 52.088259
2939064232536936448 98.732017 -20.176045
515902885963889920 40.556737 65.166359
2921995379666757632 101.972485 -25.117986
3098879209704762880 100.743085 -8.034302
420286193716616448 1.828895 54.168555
467106212026978688 46.417464 64.094256
4684613845857005568 9.975518 -75.576825
3135279229336281600 114.939041 2.654420
6630533888384964608 271.694561 -63.984840
514836836419926656 31.101977 62.988377
508038182373239680 30.656057 60.745271
515665357094073728 40.229031 63.661093
468053132055141888 45.792699 65.184330
3329843068911517184 91.553036 10.648319
